iris nerve	UBERON:0003438
lacrimal nerve	UBERON:0011096
laryngeal nerve	UBERON:0035642
lateral line nerve	UBERON:0008906
lateral line nerves	UBERON:0008906
lateral plantar nerve	UBERON:0035110
lateral popliteal nerve	UBERON:0001324
lateral pterygoid nerve	UBERON:0013647
lateral rectus nerve	UBERON:0001646
layer of nerve fibers of retina	UBERON:0001793
layer of nerve fibres of retina	UBERON:0001793
least splanchnic nerve	UBERON:0001964
least thoracic splanchnic nerve	UBERON:0001964
left recurrent laryngeal nerve	UBERON:0011766
left vagus X nerve trunk	UBERON:0035020
lesser splanchnic nerve	UBERON:0018681
lesser thoracic splanchnic nerve	UBERON:0018681
limb nerve	UBERON:0003440
lingual branch of trigeminal nerve	UBERON:0003721
lingual nerve	UBERON:0003721
long buccal nerve	UBERON:0013646
long ciliary nerve	UBERON:0022301
lower arm nerve	UBERON:0004216
lower extremity autopod nerve	UBERON:0003445
lower extremity distal free limb segment nerve	UBERON:0003445
lower extremity middle limb segment nerve	UBERON:0004218
lower extremity nerve	UBERON:0003442
lower extremity stylopod nerve	UBERON:0004214
lower extremity zeugopod nerve	UBERON:0004218
lower eyelid nerve	UBERON:0022298
lower leg nerve	UBERON:0004218
lower segment of arm nerve	UBERON:0004216
lowest splanchnic nerve	UBERON:0001964
lumbar nerve	UBERON:0009624
lumbar nerve plexus	UBERON:0034987
lumbar spinal nerve	UBERON:0009624
lumbar spinal nerve root	UBERON:0009631
lumbar splanchnic nerve	UBERON:0018683
lumbar sympathetic nerve trunk	UBERON:0009646
lumbosacral nerve plexus	UBERON:0001815
main sensory nucleus of cranial nerve v	UBERON:0002597
mandibular division of fifth cranial nerve	UBERON:0000375
mandibular division of trigeminal nerve [Vc; V3]	UBERON:0000375
mandibular nerve	UBERON:0000375
mandibular nerve [V3]	UBERON:0000375
mandibular nerve [Vc]	UBERON:0000375
manus nerve	UBERON:0003448
masseteric nerve	UBERON:0011321
maxillary division of fifth cranial nerve	UBERON:0000377
maxillary division of trigeminal nerve (Vb; V2)	UBERON:0000377
maxillary nerve	UBERON:0000377
maxillary nerve [V2]	UBERON:0000377
maxillary nerve [Vb]	UBERON:0000377
medial plantar nerve	UBERON:0035111
medial popliteal nerve	UBERON:0001323
median nerve	UBERON:0001148
median nerve palmar branch	UBERON:0016430
meningeal branch of spinal nerve	UBERON:0017641
mental nerve	UBERON:0018406
middle ear anatomical cavity nerve	UBERON:0004116
middle ear cavity nerve	UBERON:0004116
middle lateral line nerve	UBERON:2001482
middle lateral line nerve (MLLN)	UBERON:3010126
middle limb segment of arm nerve	UBERON:0004216
middle limb segment of brachial region nerve	UBERON:0004216
middle limb segment of hind limb nerve	UBERON:0004218
middle limb segment of hindlimb nerve	UBERON:0004218
middle limb segment of inferior member nerve	UBERON:0004218
middle limb segment of lower extremity nerve	UBERON:0004218
middle limb segment of proximal segment of free upper limb nerve	UBERON:0004216
muscle innervated by the trigeminal nerve	UBERON:0018544
muscles innervated by the trigeminal nerve	UBERON:0018544
musculocutaneous nerve	UBERON:0003724
myenteric nerve plexus	UBERON:0002439
mylodigastric nerve	UBERON:0011322
mylohyoid branch of inferior alveolar nerve	UBERON:0011322
mylohyoid nerve	UBERON:0011322
nasociliary nerve	UBERON:0022300
nasopalatine nerve	UBERON:0008810
neck (volume) nerve	UBERON:0003430
neck nerve	UBERON:0003430
non-myelinated nerve fiber	UBERON:0006136
obsolete nerve of central nervous system	UBERON:0003266
obturator nerve	UBERON:0005465
octaval nerve sensory nucleus	UBERON:2000401
olfactory bulb main olfactory nerve layer	UBERON:0005978
olfactory bulb olfactory nerve layer	UBERON:0005978
olfactory bulb outer nerve layer	UBERON:0005978
olfactory i nerve	UBERON:0001579
olfactory nerve	UBERON:0001579
olfactory nerve foramen	UBERON:2001804
olfactory nerve root	UBERON:0019311
ophthalmic division of fifth cranial nerve	UBERON:0000348
ophthalmic division of trigeminal nerve (V1)	UBERON:0000348
ophthalmic division of trigeminal nerve (Va)	UBERON:0000348
ophthalmic nerve	UBERON:0000348
ophthalmic nerve [V1]	UBERON:0000348
ophthalmic nerve [Va]	UBERON:0000348
ophthalmic nerve plexus	UBERON:0011194
opthalmic nerve	UBERON:0000348
optic II nerve	UBERON:0000941
optic nerve (II) foramen	UBERON:0005745
optic nerve (generic)	UBERON:0004904
optic nerve [II]	UBERON:0000941
optic nerve foramen	UBERON:0005745
optic nerve heads	UBERON:2002213
optic nerve root	UBERON:0009906
palmar branch of anterior interosseous nerve	UBERON:0016430
palmar branch of median nerve	UBERON:0016430
palmar cutaneous branch of median nerve	UBERON:0016430
palpebral branch of infra-orbital nerve	UBERON:0022297
palpebral branch of maxillary nerve	UBERON:0022297
palpebral nerve	UBERON:0003437
parasympathetic nerve	UBERON:0004293
pectoral cavity nerve	UBERON:0003443
pedal digit nerve	UBERON:0003435
pelvic nerve plexus	UBERON:0002014
pelvic splanchnic nerve	UBERON:0018675
pelvic splanchnic parasympathetic nerve	UBERON:0018675
pelvis nerve	UBERON:0003444
penile nerve	UBERON:0035649
perineal branch of pudendal nerve	UBERON:0011391
perineal nerve	UBERON:0011391
peripheral nerve	UBERON:0001021
peripheral nerve tree	UBERON:0002003
peripheral nerve trunk	UBERON:0002464
peroneal nerve	UBERON:0035652
pes nerve	UBERON:0003445
pharyngeal branch of vagus nerve	UBERON:0000929
pharyngeal nerve plexus	UBERON:0011325
pharyngeal plexus of vagus nerve	UBERON:0011325
phrenic nerve	UBERON:0001884
phrenic nerve trunk	UBERON:0001889
plantar nerve	UBERON:0035109
plexus of spinal nerves	UBERON:0001813
posterior auricular nerve	UBERON:0035647
posterior lateral line nerve	UBERON:2000175
posterior lateral line nerve (PLLN)	UBERON:3010115
posterior ramus of spinal nerve	UBERON:0006839
posterior root of spinal nerve	UBERON:0002261
posterior superior alveolar nerve	UBERON:0018401
posterior superior dental nerve	UBERON:0018401
postganglionic nerve fiber	UBERON:0011924
preaortic nerve plexus	UBERON:0035773
preganglionic nerve fiber	UBERON:0011925
presacral nerve	UBERON:0002013
primary dorsal nerve cord	UBERON:0005054
primary nerve cord	UBERON:0005053
principal sensory nucleus of trigeminal nerve	UBERON:0002597
proximal segment of free upper limb autopod nerve	UBERON:0003448
proximal segment of free upper limb distal free limb segment nerve	UBERON:0003448
proximal segment of free upper limb middle limb segment nerve	UBERON:0004216
proximal segment of free upper limb nerve	UBERON:0003433
proximal segment of free upper limb stylopod nerve	UBERON:0004217
proximal segment of free upper limb zeugopod nerve	UBERON:0004216
pterygoid canal nerve	UBERON:0018412
pterygopalatine nerve	UBERON:0034725
pudendal nerve	UBERON:0011390
pulmonary nerve plexus	UBERON:0002009
radial nerve	UBERON:0001492
ramus auricularis of the vagus nerve	UBERON:3010740
ramus muscularis of glossopharyngeus nerve	UBERON:3010726
ramus muscularis of vagus nerve	UBERON:3010751
recurrent laryngeal nerve	UBERON:0003716
recurrent laryngeal nerve from vagus nerve	UBERON:0003716
recurrent meningeal branch of spinal nerve	UBERON:0017641
regional part of spinal nerve	UBERON:0024065
renal branch of lesser splanchnic nerve	UBERON:0001964
renal nerve	UBERON:0001964
renal nerve plexus	UBERON:0018676
retina nerve fiber layer	UBERON:0001793
right recurrent laryngeal nerve	UBERON:0011767
right vagus X nerve trunk	UBERON:0035021
root of abducens nerve	UBERON:0002786
root of accessory nerve	UBERON:0014615
root of cervical nerve	UBERON:0009632
root of cervical spinal nerve	UBERON:0009632
root of coccygeal nerve	UBERON:0009634
root of coccygeal spinal nerve	UBERON:0009634
root of cranial nerve	UBERON:0006843
root of facial nerve	UBERON:0004674
root of hypoglossal nerve	UBERON:0004675
root of lumbar spinal nerve	UBERON:0009631
root of olfactory nerve	UBERON:0019311
root of optic nerve	UBERON:0009906
root of sacral nerve	UBERON:0009633
root of sacral spinal nerve	UBERON:0009633
root of spinal nerve	UBERON:0009623
root of terminal nerve	UBERON:0014641
root of thoracic nerve	UBERON:0009630
root of trigeminal V nerve	UBERON:0004673
root of trigeminal nerve	UBERON:0004673
root of trochlear nerve	UBERON:0002618
root of vagus nerve	UBERON:0011213
root of vestibulocochlear nerve	UBERON:0002731
rootlet of vagus nerve	UBERON:0011213
rostral branch of trigeminal nerve	UBERON:0000348
rostral lateral line nerve	UBERON:2000425
rostral octaval nerve sensory nucleus	UBERON:2000274
rostral root of abducens nerve	UBERON:0009909
sacral nerve	UBERON:0009625
sacral nerve plexus	UBERON:0034986
sacral spinal nerve	UBERON:0009625
sacral splanchnic nerve	UBERON:0018684
sacral sympathetic nerve trunk	UBERON:0034902
saphenous nerve	UBERON:0002475
sciatic nerve	UBERON:0001322
sciatic nerve trunk	UBERON:0002004
second cranial nerve	UBERON:0000941
second division of fifth cranial nerve	UBERON:0000377
second division of trigeminal nerve	UBERON:0000377
segmental spinal nerve	UBERON:0005197
segmental spinal nerve trunk	UBERON:0035022
sensory component of the VIIth (facial) nerve	UBERON:0001699
sensory ganglion of cranial nerve	UBERON:0009992
sensory nerve	UBERON:0001027
sensory root of facial nerve	UBERON:0001699
sensory root of spinal nerve	UBERON:0002261
sensory root of trigeminal nerve	UBERON:0009907
seventh cranial nerve	UBERON:0001647
short ciliary nerve	UBERON:0022302
shoulder nerve	UBERON:0003436
sinus nerve of Hering	UBERON:0009009
sinuvertebral branch of spinal nerve	UBERON:0017641
sixth cranial nerve	UBERON:0001646
sixth cranial nerve nucleus	UBERON:0002682
skin nerve field	UBERON:0007121
somatic nerve plexus	UBERON:0001813
spinal accessory nerve	UBERON:0002019
spinal accessory nerve tree	UBERON:0002019
spinal column nerve	UBERON:0001780
spinal nerve	UBERON:0001780
spinal nerve (trunk)	UBERON:0005476
spinal nerve plexus	UBERON:0001813
spinal nerve root	UBERON:0009623
spinal nerve tree	UBERON:0001780
spinal nerve trunk	UBERON:0005476
spinal nucleus of cranial nerve v	UBERON:0001717
spinal nucleus of trigeminal nerve	UBERON:0001717
spinal part of accessory nerve	UBERON:0002019
spinal part of the accessory nerve	UBERON:0009674
spine nerve	UBERON:0001780
splanchnic nerve	UBERON:0003715
stato-acoustic nerve	UBERON:0001648
statoacoustic nerve fibers	UBERON:0002731
stylodigastric nerve	UBERON:0011316
stylohyoid branch of facial nerve	UBERON:0011316
stylopharyngeal branch of glossopharyngeal nerve	UBERON:0011317
stylopod of arm nerve	UBERON:0004217
stylopod of brachial region nerve	UBERON:0004217
stylopod of hind limb nerve	UBERON:0004214
stylopod of hindlimb nerve	UBERON:0004214
stylopod of inferior member nerve	UBERON:0004214
stylopod of lower extremity nerve	UBERON:0004214
stylopod of lower limb nerve	UBERON:0004214
stylopod of proximal segment of free upper limb nerve	UBERON:0004217
submucosal nerve plexus	UBERON:0005304
submucous nerve plexus	UBERON:0005304
subserous nerve plexus	UBERON:0012374
superficial fibular nerve	UBERON:0035526
superficial ophthalmic nerve foramen	UBERON:2001748
superficial peroneal nerve	UBERON:0035526
superior alveolar nerve	UBERON:0018398
superior dental nerve	UBERON:0018398
superior ganglion of glossopharyngeal nerve	UBERON:0005361
superior ganglion of vagus nerve	UBERON:0005364
superior glossopharyngeal ganglion of the glossopharyngeal (IX) nerve	UBERON:0005361
superior hypogastric nerve plexus	UBERON:0002013
superior laryngeal nerve	UBERON:0011326
superior member nerve	UBERON:0003441
superior mesenteric nerve plexus	UBERON:0005488
superior oblique nerve	UBERON:0001644
sural nerve	UBERON:0015488
sympathetic enteric nerve plexus	UBERON:0000429
sympathetic nerve	UBERON:0034729
sympathetic nerve plexus	UBERON:0012373
sympathetic nerve trunk	UBERON:0004295
sympathetic nervous system nerve trunk	UBERON:0004295
tarsal region nerve	UBERON:0003446
telencephalic nerve fascicle	UBERON:0022248
tenth cranial nerve	UBERON:0001759
tenth cranial nerve fibers	UBERON:0006116
tenth cranial nerve jugular ganglion	UBERON:0005364
tenth cranial nerve nodose ganglion	UBERON:0005363
tenth cranial nerve nucleus	UBERON:0011775
tenth cranial nerve pharyngeal branch	UBERON:0000929
terminal nerve	UBERON:0002924
terminal nerve root	UBERON:0014641
terminal segment of free lower limb digit nerve	UBERON:0003435
terminal segment of free lower limb nerve	UBERON:0003445
terminal segment of free upper limb digit nerve	UBERON:0003447
terminal segment of free upper limb nerve	UBERON:0003448
terminalis nerve	UBERON:0002924
third cranial nerve	UBERON:0001643
third cranial nerve nucleus	UBERON:0001715
third division of fifth cranial nerve	UBERON:0000375
third division of trigeminal nerve	UBERON:0000375
thoracic aortic nerve plexus	UBERON:0035774
thoracic cavity nerve	UBERON:0003443
thoracic nerve	UBERON:0003726
thoracic nerve root	UBERON:0009630
thoracic segment nerve	UBERON:0003824
thoracic spinal nerve	UBERON:0003726
thoracic splanchnic nerve	UBERON:0018679
thoracic sympathetic nerve trunk	UBERON:0004863
tibial nerve	UBERON:0001323
torso nerve	UBERON:0003439
trigeminal V nerve lingual branch	UBERON:0003721
trigeminal V nerve mandibular division	UBERON:0000375
trigeminal V nerve maxillary division	UBERON:0000377
trigeminal V nerve ophthalmic division	UBERON:0000348
trigeminal nerve	UBERON:0001645
trigeminal nerve [V]	UBERON:0001645
trigeminal nerve fibers	UBERON:0003041
trigeminal nerve lingual branch	UBERON:0003721
trigeminal nerve mesencepahlic nucleus	UBERON:0001718
trigeminal nerve muscle	UBERON:0018544
trigeminal nerve root	UBERON:0004673
trigeminal nerve spinal tract nucleus	UBERON:0001717
trigeminal nerve superior sensory nucleus	UBERON:0002597
trigeminal nerve tract	UBERON:0003041
trigeminal nerve tree	UBERON:0001645
trigeminal v nerve	UBERON:0001645
trigeminofacial nerve foramen	UBERON:2001741
trochlear IV nerve	UBERON:0001644
trochlear nerve	UBERON:0001644
trochlear nerve [IV]	UBERON:0001644
trochlear nerve fibers	UBERON:0002618
trochlear nerve root	UBERON:0002618
trochlear nerve tract	UBERON:0002618
trochlear nerve tree	UBERON:0001644
true dorsal nerve cord	UBERON:0005054
true nerve cord	UBERON:0005053
trunk of intercostal nerve	UBERON:0002327
trunk of nerve	UBERON:0002464
trunk of peripheral nerve	UBERON:0002464
trunk of phrenic nerve	UBERON:0001889
trunk of right axillary nerve	UBERON:0002442
trunk of sciatic nerve	UBERON:0002004
trunk of segmental spinal nerve	UBERON:0035022
trunk of spinal nerve	UBERON:0005476
trunk of vagal nerve	UBERON:0003535
trunk of vagus nerve	UBERON:0003535
twelfth cranial nerve	UBERON:0001650
twelfth cranial nerve nucleus	UBERON:0002871
tympanic cavity nerve	UBERON:0004116
tympanic cavity nerves	UBERON:0004116
ulnar nerve	UBERON:0001494
unencapsulated nerve ending	UBERON:0035501
unmyelinated nerve fiber	UBERON:0006136
upper arm nerve	UBERON:0004217
upper extremity nerve	UBERON:0003441
upper eyelid nerve	UBERON:0022299
upper leg nerve	UBERON:0004214
vagal X nerve trunk	UBERON:0003535
vagal nerve fiber bundle	UBERON:0006116
vagal nerve fibers	UBERON:0006116
vagal nerve tract	UBERON:0006116
vagal nerve trunk	UBERON:0003535
vagus X nerve	UBERON:0001759
vagus X nerve left recurrent laryngeal branch	UBERON:0011766
vagus X nerve recurrent laryngeal branch	UBERON:0003716
vagus X nerve right recurrent laryngeal branch	UBERON:0011767
vagus X nerve trunk	UBERON:0003535
vagus nerve	UBERON:0001759
vagus nerve inferior ganglion	UBERON:0005363
vagus nerve jugular ganglion	UBERON:0005364
vagus nerve nodose ganglion	UBERON:0005363
vagus nerve nucleus	UBERON:0011775
vagus nerve pharyngeal branch	UBERON:0000929
vagus nerve pharyngeal plexus	UBERON:0011325
vagus nerve root	UBERON:0011213
vagus nerve superior ganglion	UBERON:0005364
vagus nerve tree	UBERON:0001759
vagus nerve trunk	UBERON:0003535
ventral anterior lateral line nerve	UBERON:2001481
ventral nerve cord	UBERON:0000934
ventral nerve root of cervical spinal cord	UBERON:0014634
ventral nerve root of lumbar spinal cord	UBERON:0024382
ventral nerve root of sacral spinal cord	UBERON:0023623
ventral nerve root of thoracic spinal cord	UBERON:0014617
ventral ramus of spinal nerve	UBERON:0006838
ventral ramus of thoracic spinal nerve	UBERON:0003727
vertebral column nerve	UBERON:0001780
vestibular nerve	UBERON:0003723
vidian nerve	UBERON:0018412
vomeronasal nerve	UBERON:0009121
zeugopod of arm nerve	UBERON:0004216
zeugopod of brachial region nerve	UBERON:0004216
zeugopod of hind limb nerve	UBERON:0004218
zeugopod of hindlimb nerve	UBERON:0004218
zeugopod of inferior member nerve	UBERON:0004218
zeugopod of leg nerve	UBERON:0004218
zeugopod of lower extremity nerve	UBERON:0004218
anterior interposed nucleus	UBERON:0002602
anterior interpositus nucleus	UBERON:0002602
emboliform nucleus	UBERON:0002602
embolus	UBERON:0002602
lateral interpositus (emboliform) nucleus	UBERON:0002602
anterior limb of internal capsule	UBERON:0014526
capsula interna, pars anterior	UBERON:0014526
crus anterius capsulae internae	UBERON:0014526
crus I of the ansiform lobule (HVII)	UBERON:0005976
crus II of the ansiform lobule (HVII)	UBERON:0005977
cuneocerebellar fibers	UBERON:0002640
cuneocerebellar tract	UBERON:0002640
anterior lobe of cerebellum	UBERON:0002131
anterior lobe of the cerebellum	UBERON:0002131
area X of basal ganglion	UBERON:0035807
area X of ventral lateral nucleus	UBERON:0002687
anterior nuclei of stria terminalis	UBERON:0011173
anterior occipital sulcus	UBERON:0002906
anterior olfactory nucleus	UBERON:0002266
anterior part of inferior parietal lobule	UBERON:0002688
anterior part of paracentral lobule	UBERON:0035932
septal pellucidum	UBERON:0004714
septum pellucidum of telencephalic ventricle	UBERON:0004714
supracommissural septum	UBERON:0004714
suprageniculate nucleus	UBERON:0003033
supragenual nucleus	UBERON:0022424
supramammillary decussation	UBERON:0002991
decussation supramamilaris	UBERON:0002991
postmammillary decussation	UBERON:0002991
postlunate fissure	UBERON:0002814
superior posterior cerebellar fissure	UBERON:0002814
fissura post clivalis	UBERON:0002814
post-clival fissure	UBERON:0002814
postclival fissure	UBERON:0002814
posterior superior fissure of cerebellum	UBERON:0002814
anterior vermis of cerebellum	UBERON:0003941
anterodorsal nucleus of medial geniculate body	UBERON:0014521
anterodorsal nucleus of medial geniculate complex	UBERON:0014521
anterolateral sulcus of medulla	UBERON:0008335
anteromedial part of ventral lateral posterior nucleus (jones)	UBERON:0002687
anteromedial visual area	UBERON:0035893
zone of lissauer	UBERON:0002649
zona incerta	UBERON:0001907
white column of spinal cord	UBERON:0006127
vrc	UBERON:2007002
von Gudden's nucleus	UBERON:0002143
von Gudden's tract	UBERON:0006698
visceral plexus	UBERON:0001816
vidian canal	UBERON:0018373
vicq d'azyr's bundle	UBERON:0006696
anterior lobe (hypophysis)	UBERON:0002196
anterior lobe of hypophysis	UBERON:0002196
anterior medial visceral nucleus	UBERON:0002701
anterior median fissure	UBERON:0003989
anterior median fissure of medulla	UBERON:0003989
anterior median fissure of spinal cord	UBERON:0035319
anterior middle temporal sulcus	UBERON:0027113
apex of spinal cord dorsal horn	UBERON:0004678
apex of spinal cord posterior horn	UBERON:0004678
apex of thoracic spinal cord dorsal horn	UBERON:0014611
ascending branch of lateral sulcus	UBERON:0002670
body of corpus callosum	UBERON:0015510
corpus callosum	UBERON:0002336
corpus callosum body	UBERON:0015510
corpus callosum genu	UBERON:0015599
corpus callosum radiation	UBERON:0035924
corpus callosum splenium	UBERON:0015708
corpus callosum, splenium	UBERON:0015708
forceps major of corpus callosum	UBERON:0034676
forceps minor of corpus callosum	UBERON:0034678
genu of corpus callosum	UBERON:0015599
posterior forceps of corpus callosum	UBERON:0034676
radiation of corpus callosum	UBERON:0035924
rostrum of corpus callosum	UBERON:0015703
splenium of the corpus callosum	UBERON:0015708
sulcus of corpus callosum	UBERON:0002920
tapetum of corpus callosum	UBERON:0000373
anterior quadrangular lobule of cerebellum	UBERON:0003015
anterior quadrangular lobule of cerebellum [H IV et V]	UBERON:0003015
archicerebellum	UBERON:0014642
central lobule of cerebellum	UBERON:0003021
central lobule of cerebellum [II and III]	UBERON:0003021
corpus cerebellum	UBERON:2000188
declive of cerebellum	UBERON:0004080
declive of vermis of cerebellum	UBERON:0004080
dorsolateral fissure of cerebellum	UBERON:0002818
first crus of ansiform lobule of cerebellum [hVIIa]	UBERON:0005976
flocculonodular lobe of cerebellum	UBERON:0003012
flocculus of cerebellum	UBERON:0001063
folium of cerebellum	UBERON:0004081
folium of vermis of cerebellum	UBERON:0004081
gross anatomical parts of the cerebellum	UBERON:0023836
hemisphere of anterior lobe of cerebellum	UBERON:0014647
hemisphere of cerebellum	UBERON:0002245
hemisphere of cerebellum [H II - H X]	UBERON:0002245
horizontal fissure of cerebellum	UBERON:0002815
inferior semilunar lobule of cerebellum	UBERON:0005977
intercrural fissure of cerebellum	UBERON:0002815
intermediate part of spinocerebellum	UBERON:0004006
interposed nucleus of cerebellum	UBERON:0004073
interposed nucleus of the cerebellum	UBERON:0004073
intraculminate fissure of cerebellum	UBERON:0035922
intrinsic nuclei of cerebellum	UBERON:0002130
lateral nucleus of cerebellum	UBERON:0002132
layer of cerebellum	UBERON:0004130
left hemisphere of cerebellum	UBERON:0014889
lingula of anterior cerebellum vermis	UBERON:0004074
lingula of cerebellum	UBERON:0004074
lobe of cerebellum	UBERON:0005293
lobule I of cerebellum vermis	UBERON:0004074
lobule II of cerebellum vermis	UBERON:0004075
lobule III of cerebellum vermis	UBERON:0004076
lobule IV of cerebellum vermis	UBERON:0004077
lobule IX of cerebellum vermis	UBERON:0004078
lobule V of cerebellum vermis	UBERON:0004079
lobule VI of cerebellum vermis	UBERON:0004080
lobule VII of cerebellum vermis	UBERON:0004081
lobule VIII of cerebellum vermis	UBERON:0004082
lobule X of cerebellum vermis	UBERON:0004083
lobule of hemisphere of cerebellum	UBERON:0004003
lunogracile fissure of cerebellum	UBERON:0014468
marginal zone of cerebellum	UBERON:0034708
middle lobe-1 of cerebellum	UBERON:0004002
nodulus of cerebellum	UBERON:0004083
nodulus of vermis of cerebellum	UBERON:0004083
obsolete cytoarchitectural part of the cerebellum	UBERON:0023827
obsolete nodulus of cerebellum	UBERON:0002311
paleocerebellum	UBERON:0014643
parafloccular lobule of cerebellum	UBERON:0005351
paraflocculus of cerebellum	UBERON:0005351
paravermis of cerebellum	UBERON:0027285
paravermis of the anterior lobe of the cerebellum	UBERON:0027310
paravermis of the posterior lobe of the cerebellum	UBERON:0027309
pontocerebellum	UBERON:0014644
post-central fissure of cerebellum	UBERON:0014474
post-lingual fissure of cerebellum	UBERON:0014473
post-pyramidal fissure of cerebellum	UBERON:0002817
postcentral fissure of cerebellum	UBERON:0014474
posterior cerebellum vermis	UBERON:0004009
posterior crescentic lobule of cerebellum	UBERON:0005350
posterior lobe of cerebellum	UBERON:0004002
posterior lobe of the cerebellum	UBERON:0004002
posterior lobe-1 of cerebellum	UBERON:0004002
posterior lobe-2 of cerebellum	UBERON:0003012
posterolateral fissure of cerebellum	UBERON:0002818
prebiventral fissure of cerebellum	UBERON:0002816
precentral fissure of cerebellum	UBERON:0014473
preculminate fissure of cerebellum	UBERON:0035926
prepyramidal fissure of cerebellum	UBERON:0002816
presumptive cerebellum	UBERON:0009841
primary fissure of cerebellum	UBERON:0014471
primary sulcus of cerebellum	UBERON:0014471
pyramis of vermis of cerebellum	UBERON:0004082
pyramus of cerebellum	UBERON:0004082
pyramus of vermis of cerebellum	UBERON:0004082
regional part of a lobe of the cerebellum	UBERON:0022569
regional part of cerebellum	UBERON:0002946
right hemisphere of cerebellum	UBERON:0014890
second crus of ansiform lobule of cerebellum [hVIIa]	UBERON:0005977
secondary fissure of cerebellum	UBERON:0002817
segment of cerebellum	UBERON:0002946
semilunar lobules of cerebellum	UBERON:0005348
simple lobule of cerebellum	UBERON:0005350
simple lobule of cerebellum [h vi and vi]	UBERON:0005350
spinoocerebellum	UBERON:0014643
superficial feature part of the cerebellum	UBERON:0024046
superior semilunar lobule of cerebellum	UBERON:0005976
uvula of cerebellum	UBERON:0004078
uvula of vermis of cerebellum	UBERON:0004078
vallecula of cerebellum	UBERON:0013166
valvula cerebellum	UBERON:2000603
vein of cerebellum	UBERON:0001668
vermal parts of the cerebellum	UBERON:0004720
vermis of anterior lobe of cerebellum	UBERON:0003941
vermis of cerebellum	UBERON:0004720
vermis of cerebellum [I-X]	UBERON:0004720
vermis of posterior lobe of cerebellum	UBERON:0004009
vermis of the anterior lobe of the cerebellum	UBERON:0003941
vermis of the flocculonodular lobe of the cerebellum	UBERON:0024037
vermis of the posterior lobe of the cerebellum	UBERON:0004009
apex of dorsal gray column	UBERON:0004678
apex of dorsal gray column of spinal cord	UBERON:0004678
apex of dorsal horn of spinal cord	UBERON:0004678
anterior linear nucleus	UBERON:0013734
anterior lingual gland	UBERON:0006330
anterior mesonephric tubule	UBERON:0005104
anterior neuropore	UBERON:0005070
anterior nuclear group	UBERON:0002788
anterior nucleus of lateral lemniscus	UBERON:0002604
anterior paraventricular nucleus	UBERON:0000434
anterior part of anterior cochlear nucleus	UBERON:0002830
anterior pillar of fornix	UBERON:0002940
anterior portion of corona radiata	UBERON:0022425
anterior pretectal nucleus	UBERON:0034918
anterior prostate gland	UBERON:0001329
anterior pulvinar nucleus	UBERON:0002641
anterior pyramidal tract	UBERON:0002760
anterior quadrangular lobule	UBERON:0003015
anterior segment of paracentral lobule	UBERON:0035932
anterior semicircular canal sensory patch	UBERON:0007274
anterior semicircular canal sensory patches	UBERON:0007274
anterior semilunar lobule	UBERON:0003015
anterior tract of turck	UBERON:0002760
anterior transverse convolution of heschl	UBERON:0002773
anterior transverse temporal area 41	UBERON:0006095
anterior transverse temporal convolution of heschl	UBERON:0002773
anterior transverse termporal area 41	UBERON:0006095
anterior white column of spinal cord	UBERON:0002180
anterodorsal nucleus	UBERON:0002679
anteromedial nucleus	UBERON:0002681
anteroventral auditory nucleus	UBERON:0002830
anteroventral cochlear nucleus	UBERON:0002830
anteroventral nucleus	UBERON:0002685
apex columnae posterioris	UBERON:0004678
apex cornu posterioris medullae spinalis	UBERON:0004678
apex of posterior horn of spinal cord	UBERON:0004678
aqueduct (Sylvius)	UBERON:0002289
aqueduct of Sylvius	UBERON:0002289
arachnoidea mater cranialis	UBERON:0005397
arachnoidea mater encephali	UBERON:0005397
arch mesenchyme from neural crest	UBERON:0010359
archipallium	UBERON:0002961
archistriatum	UBERON:0001876
arcuate fascicle	UBERON:0035937
arcuate fasciculus	UBERON:0035937
arcuate periventricular nucleus	UBERON:0001932
arcuate periventricular nucleus of medulla	UBERON:0002865
arcus anterior	UBERON:0003996
arcus anterior atlantis	UBERON:0003996
arcus vertebra	UBERON:0003861
arcus vertebrae	UBERON:0003861
arcus vertebrae (vertebralis)	UBERON:0003861
area X	UBERON:0002687
area X of Olszewski	UBERON:0002687
area angularis	UBERON:0006480
area cingularis anterior dorsalis	UBERON:0013560
area cingularis anterior ventralis	UBERON:0006101
area cingularis posterior dorsalis	UBERON:0006475
area cingularis posterior ventralis	UBERON:0013554
area dentata	UBERON:0001885
area dorsalis telencephali	UBERON:0000203
area dorsalis telencephali, zona dorsalis	UBERON:0014740
area ectorhinalis	UBERON:0006104
area ectosplenialis	UBERON:0004718
area entorhinalis	UBERON:0013559
area entorhinalis dorsalis	UBERON:0006477
area entorhinalis ventralis	UBERON:0013559
area frontalis agranularis	UBERON:0006472
area frontalis granularis	UBERON:0013540
area frontalis intermedia	UBERON:0013539
area frontalis media	UBERON:0006483
area frontopolaris	UBERON:0013541
area gigantopyramidalis	UBERON:0013535
area occipitotemporalis	UBERON:0006478
area opercularis	UBERON:0006481
area orbitalis	UBERON:0006484
area parainsularis	UBERON:0006486
area paraolfactoria	UBERON:0003020
area parastriata	UBERON:0006473
area parietalis superior	UBERON:0013538
area perirhinalis	UBERON:0006102
area peristriata	UBERON:0013550
area postcentralis caudalis	UBERON:0013533
area postcentralis intermedia	UBERON:0006099
area postcentralis oralis	UBERON:0006100
